2013-03-10 00:27:22,814 INFO  [ClassPathXmlApplicationContext] Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@5ef4f44a: display name [org.springframework.context.support.ClassPathXmlApplicationContext@5ef4f44a]; startup date [Sun Mar 10 00:27:22 CST 2013]; root of context hierarchy
2013-03-10 00:27:22,860 INFO  [XmlBeanDefinitionReader] Loading XML bean definitions from class path resource [applicationContext.xml]
2013-03-10 00:27:22,996 INFO  [ClassPathXmlApplicationContext] Bean factory for application context [org.springframework.context.support.ClassPathXmlApplicationContext@5ef4f44a]: org.springframework.beans.factory.support.DefaultListableBeanFactory@63deeb40
2013-03-10 00:27:23,036 INFO  [PropertyPlaceholderConfigurer] Loading properties file from class path resource [jdbc.properties]
2013-03-10 00:27:23,051 INFO  [DefaultListableBeanFactory] Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@63deeb40: defining beans [org.springframework.beans.factory.config.PropertyPlaceholderConfigurer#0,dataSource,txManager,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,TerminalInfoDao]; root of factory hierarchy
2013-03-10 00:27:23,103 INFO  [default] [------------------------网关初始化......------------------------]
2013-03-10 00:27:23,105 INFO  [default] [##########Listener Vg启动......##########]
2013-03-10 00:27:23,174 INFO  [default] [##########Listener Vg已启动##########]
2013-03-10 00:27:23,175 INFO  [default] [##########Listener Vg3启动......##########]
2013-03-10 00:27:23,177 ERROR [default] Permission denied
2013-03-10 00:27:23,177 INFO  [default] [------------------------网关启动失败------------------------]
2013-03-10 00:30:15,533 INFO  [ClassPathXmlApplicationContext] Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@5557c2bd: display name [org.springframework.context.support.ClassPathXmlApplicationContext@5557c2bd]; startup date [Sun Mar 10 00:30:15 CST 2013]; root of context hierarchy
2013-03-10 00:30:15,577 INFO  [XmlBeanDefinitionReader] Loading XML bean definitions from class path resource [applicationContext.xml]
2013-03-10 00:30:15,718 INFO  [ClassPathXmlApplicationContext] Bean factory for application context [org.springframework.context.support.ClassPathXmlApplicationContext@5557c2bd]: org.springframework.beans.factory.support.DefaultListableBeanFactory@23abcc03
2013-03-10 00:30:15,762 INFO  [PropertyPlaceholderConfigurer] Loading properties file from class path resource [jdbc.properties]
2013-03-10 00:30:15,782 INFO  [DefaultListableBeanFactory] Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@23abcc03: defining beans [org.springframework.beans.factory.config.PropertyPlaceholderConfigurer#0,dataSource,txManager,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,TerminalInfoDao]; root of factory hierarchy
2013-03-10 00:30:15,843 INFO  [default] [------------------------网关初始化......------------------------]
2013-03-10 00:30:15,845 INFO  [default] [##########Listener Vg启动......##########]
2013-03-10 00:30:15,923 INFO  [default] [##########Listener Vg已启动##########]
2013-03-10 00:30:15,923 INFO  [default] [##########Listener Vg3启动......##########]
2013-03-10 00:30:15,925 ERROR [default] Permission denied
2013-03-10 00:30:15,925 INFO  [default] [##########Listener Vg3已启动##########]
2013-03-10 00:30:16,543 INFO  [default] [##########Listener Vg3 启动失败##########]
2013-03-10 00:30:16,543 INFO  [default] [------------------------网关启动失败------------------------]
2013-03-10 00:30:50,028 INFO  [ClassPathXmlApplicationContext] Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@74b23210: display name [org.springframework.context.support.ClassPathXmlApplicationContext@74b23210]; startup date [Sun Mar 10 00:30:50 CST 2013]; root of context hierarchy
2013-03-10 00:30:50,073 INFO  [XmlBeanDefinitionReader] Loading XML bean definitions from class path resource [applicationContext.xml]
2013-03-10 00:30:50,216 INFO  [ClassPathXmlApplicationContext] Bean factory for application context [org.springframework.context.support.ClassPathXmlApplicationContext@74b23210]: org.springframework.beans.factory.support.DefaultListableBeanFactory@72c743eb
2013-03-10 00:30:50,253 INFO  [PropertyPlaceholderConfigurer] Loading properties file from class path resource [jdbc.properties]
2013-03-10 00:30:50,269 INFO  [DefaultListableBeanFactory] Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@72c743eb: defining beans [org.springframework.beans.factory.config.PropertyPlaceholderConfigurer#0,dataSource,txManager,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,TerminalInfoDao]; root of factory hierarchy
2013-03-10 00:30:50,324 INFO  [default] [------------------------网关初始化......------------------------]
2013-03-10 00:30:50,328 INFO  [default] [##########Listener Vg启动......##########]
2013-03-10 00:30:50,400 INFO  [default] [##########Listener Vg已启动##########]
2013-03-10 00:30:50,400 INFO  [default] [##########Listener Vg3启动......##########]
2013-03-10 00:30:50,401 INFO  [default] [##########Listener Vg3已启动##########]
2013-03-10 00:30:51,019 INFO  [default] [------------------------网关已启动------------------------]
2013-03-10 00:31:08,440 INFO  [ClassPathXmlApplicationContext] Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@74b23210: display name [org.springframework.context.support.ClassPathXmlApplicationContext@74b23210]; startup date [Sun Mar 10 00:31:08 CST 2013]; root of context hierarchy
2013-03-10 00:31:08,487 INFO  [XmlBeanDefinitionReader] Loading XML bean definitions from class path resource [applicationContext.xml]
2013-03-10 00:31:08,626 INFO  [ClassPathXmlApplicationContext] Bean factory for application context [org.springframework.context.support.ClassPathXmlApplicationContext@74b23210]: org.springframework.beans.factory.support.DefaultListableBeanFactory@63deeb40
2013-03-10 00:31:08,662 INFO  [PropertyPlaceholderConfigurer] Loading properties file from class path resource [jdbc.properties]
2013-03-10 00:31:08,677 INFO  [DefaultListableBeanFactory] Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@63deeb40: defining beans [org.springframework.beans.factory.config.PropertyPlaceholderConfigurer#0,dataSource,txManager,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,TerminalInfoDao]; root of factory hierarchy
2013-03-10 00:31:08,732 INFO  [default] [------------------------网关初始化......------------------------]
2013-03-10 00:31:08,734 INFO  [default] [##########Listener Vg启动......##########]
2013-03-10 00:31:08,802 INFO  [default] [##########Listener Vg已启动##########]
2013-03-10 00:31:08,803 INFO  [default] [##########Listener Vg3启动......##########]
2013-03-10 00:31:08,805 ERROR [default] Permission denied
2013-03-10 00:31:08,805 INFO  [default] [##########Listener Vg3已启动##########]
2013-03-10 00:31:09,422 INFO  [default] [##########Listener Vg3 启动失败##########]
2013-03-10 00:31:09,422 INFO  [default] [------------------------网关启动失败------------------------]
2013-03-10 00:31:38,916 INFO  [ClassPathXmlApplicationContext] Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@5ef4f44a: display name [org.springframework.context.support.ClassPathXmlApplicationContext@5ef4f44a]; startup date [Sun Mar 10 00:31:38 CST 2013]; root of context hierarchy
2013-03-10 00:31:38,965 INFO  [XmlBeanDefinitionReader] Loading XML bean definitions from class path resource [applicationContext.xml]
2013-03-10 00:31:39,097 INFO  [ClassPathXmlApplicationContext] Bean factory for application context [org.springframework.context.support.ClassPathXmlApplicationContext@5ef4f44a]: org.springframework.beans.factory.support.DefaultListableBeanFactory@23abcc03
2013-03-10 00:31:39,134 INFO  [PropertyPlaceholderConfigurer] Loading properties file from class path resource [jdbc.properties]
2013-03-10 00:31:39,151 INFO  [DefaultListableBeanFactory] Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@23abcc03: defining beans [org.springframework.beans.factory.config.PropertyPlaceholderConfigurer#0,dataSource,txManager,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,TerminalInfoDao]; root of factory hierarchy
2013-03-10 00:31:39,199 INFO  [default] [------------------------网关初始化......------------------------]
2013-03-10 00:31:39,201 INFO  [default] [##########Listener Vg启动......##########]
2013-03-10 00:31:39,278 INFO  [default] [##########Listener Vg已启动##########]
2013-03-10 00:31:39,279 INFO  [default] [##########Listener Vg3启动......##########]
2013-03-10 00:31:39,280 INFO  [default] [##########Listener Vg3已启动##########]
2013-03-10 00:31:39,890 INFO  [default] [------------------------网关已启动------------------------]
2013-03-10 00:32:37,839 INFO  [ClassPathXmlApplicationContext] Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@5557c2bd: display name [org.springframework.context.support.ClassPathXmlApplicationContext@5557c2bd]; startup date [Sun Mar 10 00:32:37 CST 2013]; root of context hierarchy
2013-03-10 00:32:37,881 INFO  [XmlBeanDefinitionReader] Loading XML bean definitions from class path resource [applicationContext.xml]
2013-03-10 00:32:38,017 INFO  [ClassPathXmlApplicationContext] Bean factory for application context [org.springframework.context.support.ClassPathXmlApplicationContext@5557c2bd]: org.springframework.beans.factory.support.DefaultListableBeanFactory@30419d05
2013-03-10 00:32:38,057 INFO  [PropertyPlaceholderConfigurer] Loading properties file from class path resource [jdbc.properties]
2013-03-10 00:32:38,071 INFO  [DefaultListableBeanFactory] Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@30419d05: defining beans [org.springframework.beans.factory.config.PropertyPlaceholderConfigurer#0,dataSource,txManager,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,TerminalInfoDao]; root of factory hierarchy
2013-03-10 00:32:38,125 INFO  [default] [------------------------网关初始化......------------------------]
2013-03-10 00:32:38,127 INFO  [default] [##########Listener Vg启动......##########]
2013-03-10 00:32:38,197 INFO  [default] [##########Listener Vg已启动##########]
2013-03-10 00:32:38,198 INFO  [default] [##########Listener Vg3启动......##########]
2013-03-10 00:32:38,198 INFO  [default] [##########Listener Vg3已启动##########]
2013-03-10 00:32:38,815 INFO  [default] [------------------------网关已启动------------------------]
